processed_reviews,sentiment
"['verified', 'review', 'leeds', 'bradford', 'heathrow', 'service', 'equal', 'ryanair', 'easyjet', 'ive', 'flying', 'ba', 'regularly', 'last', 'year', 'cant', 'get', 'head', 'around', 'going', 'complimentary', 'drink', 'replaced', 'buy', 'board', 'menu', 'flight', 'short', 'passenger', 'even', 'get', 'served', 'really', 'appalling', 'competition', 'lba', 'route', 'certainly', 'wont', 'pay', 'anything', 'extra', 'travel', 'ba', 'alternative', 'available', 'ryanair', 'around', 'fifth', 'price', 'usually']",positive
"['verified', 'review', 'vienna', 'los', 'angeles', 'via', 'london', 'pm', 'night', 'flight', 'received', 'email', 'saying', 'first', 'leg', 'london', 'cancelled', 'needed', 'call', 'reschedule', 'phone', 'rep', 'told', 'flight', 'later', 'day', 'could', 'take', 'st', 'said', 'great', 'book', 'received', 'conformation', 'noticed', 'flight', 'scheduled', 'told', 'said', 'oh', 'yes', 'error', 'part', 'however', 'book', 'gave', 'seat', 'told', 'mistake', 'needed', 'fix', 'said', 'thing', 'could', 'give', 'partial', 'refund', 'would', 'useless', 'k', 'buy', 'new', 'ticket', 'could', 'fly', 'asked', 'british', 'airway', 'would', 'comp', 'hotel', 'mistake', 'said', 'asked', 'expected', 'pay', 'hotel', 'night', 'answer', 'refused', 'book', 'airline', 'asked', 'manager', 'said', 'none', 'available', 'fought', 'ba', 'pm', 'exaggeration', 'screeenshots', 'phone', 'call', 'decided', 'get', 'go', 'airport', 'talk', 'ba', 'rep', 'find', 'ba', 'rep', 'rep', 'representing', 'ba', 'rep', 'told', 'first', 'could', 'nothing', 'either', 'told', 'care', 'u', 'got', 'get', 'u', 'managed', 'get', 'flight', 'philadelphia', 'next', 'day', 'compd', 'hotel', 'night', 'meal', 'business', 'inconvenienced', 'however', 'failed', 'tell', 'flight', 'connected', 'individually', 'check', 'one', 'checkin', 'associate', 'also', 'failed', 'therefore', 'stewardess', 'airberlin', 'minute', 'late', 'made', 'u', 'delayed', 'quite', 'bit', 'run', 'next', 'gate', 'find', 'wasnt', 'checked', 'gave', 'seat', 'away', 'begged', 'pleaded', 'cried', 'somehow', 'grace', 'higher', 'found', 'seat', 'upon', 'arrival', 'u', 'grateful', 'found', 'bag', 'left', 'dusseldorf', 'took', 'another', 'week', 'get', 'back', 'end', 'ba', 'left', 'deficit', 'get', 'home', 'ca', 'philly', 'contacted', 'customer', 'service', 'complain', 'took', 'month', 'hear', 'back', 'say', 'couldnt', 'anything', 'next', 'time', 'spend', 'however', 'much', 'cost', 'fly', 'airline', 'form', 'management', 'overseeing', 'employee', 'know', 'screw', 'lufthansa', 'example', 'treated', 'well', 'wasnt', 'even', 'paying', 'customer']",negative
"['unverified', 'london', 'heathrow', 'innsbruck', 'loyal', 'customer', 'british', 'airway', 'year', 'ever', 'choice', 'another', 'airline', 'chose', 'british', 'airway', 'new', 'food', 'drink', 'service', 'appalling', 'crew', 'flight', 'never', 'made', 'last', 'row', 'child', 'sat', 'back', 'went', 'thirsty', 'particularly', 'poor', 'another', 'child', 'wandered', 'back', 'plane', 'vomited', 'copiously', 'everywhere', 'clearly', 'ba', 'fault', 'fault', 'couldnt', 'get', 'drink', 'child', 'take', 'mind', 'stench', 'puke', 'pervading', 'part', 'plane', 'next', 'time', 'fly', 'ryanair', 'doubt', 'well', 'notice', 'difference']",negative
"['verified', 'review', 'los', 'angeles', 'london', 'heathrow', 'starting', 'charged', 'check', 'hold', 'luggage', 'despite', 'outbound', 'sector', 'able', 'check', 'hold', 'luggage', 'free', 'onboard', 'service', 'continues', 'decline', 'passenger', 'ba', 'world', 'traveller', 'terrible', 'food', 'minimal', 'drink', 'raised', 'eye', 'brow', 'ask', 'second', 'glass', 'wine', 'get', 'feeling', 'much', 'ask', 'anything', 'bare', 'minimum', 'restrained', 'arrested', 'arrival', 'destination', 'seat', 'okay', 'better', 'comfort', 'american', 'airline', 'say', 'movie', 'selection', 'tv', 'selection', 'poor', 'usual', 'random', 'selection', 'tv', 'programme', 'interrupted', 'continually', 'onboard', 'announcement', 'new', 'ba', 'ceo', 'great', 'job', 'turning', 'great', 'airline', 'low', 'cost', 'subsidiary', 'vueling']",positive
"['verified', 'review', 'gatwick', 'barcelona', 'unimpressed', 'new', 'm', 'board', 'service', 'boarding', 'process', 'badly', 'organised', 'cabin', 'crew', 'cabin', 'bag', 'quite', 'overhead', 'compartment', 'took', 'age', 'passenger', 'place', 'bag', 'overhead', 'put', 'bag', 'much', 'behind', 'row', 'point', 'fly', 'anymore', 'service', 'like', 'budget', 'airline', 'sadly', 'booked', 'ticket', 'announcement', 'buy', 'onboard']",negative
"['verified', 'review', 'london', 'heathrow', 'rio', 'de', 'janeiro', 'minute', 'delay', 'tarmac', 'air', 'conditioning', 'wasnt', 'working', 'delay', 'would', 'work', 'engine', 'cabin', 'therefore', 'unbearably', 'hot', 'foam', 'seat', 'b', 'deteriorated', 'point', 'could', 'feel', 'metal', 'bar', 'underneath', 'digging', 'tail', 'bone', 'informed', 'cabin', 'staff', 'due', 'flight', 'overbooked', 'couldnt', 'moved', 'given', 'extra', 'pillow', 'hour', 'flight', 'dont', 'think', 'acceptable', 'uncomfortable', 'flight', 'flight', 'entertainment', 'kept', 'pausing', 'pixelatingblipping', 'flight', 'snack', 'paid', 'considering', 'price', 'flight', 'think', 'poor', 'british', 'airway', 'budget', 'airline', 'fact', 'airline', 'currently', 'rated', 'lower', 'ba', 'top', 'airline', 'eg', 'virgin', 'atlantic', 'malaysian', 'airline', 'still', 'provide', 'complimentary', 'board', 'snack', 'two', 'flight', 'meal', 'flight', 'occasion', 'offered', 'meal', 'choice', 'run', 'could', 'forgive', 'twice', 'complained', 'flight', 'staff', 'second', 'occasion', 'keep', 'mind', 'end', 'flight', 'sitting', 'uncomfortable', 'metal', 'bar', 'hour', 'steward', 'informed', 'travelling', 'poor', 'country', 'grateful', 'food', 'getting', 'rude', 'book', 'flight', 'ba', 'get', 'lectured', 'flight', 'staff', 'quality', 'meal', 'dropped', 'dramatically', 'cracker', 'cheese', 'fruit', 'served', 'mail', 'meal', 'coleslaw', 'fruitcake', 'intensely', 'dislike', 'made', 'unavailability', 'complimentary', 'snack', 'flight', 'even', 'upsetting', 'id', 'choice', 'menu', 'served', 'unpalatable', 'take', 'medication', 'need', 'taken', 'food', 'choice', 'purchase', 'food', 'board', 'additional', 'charge', 'already', 'expensive', 'flight', 'hard', 'pill', 'swallow']",negative
"['unverified', 'london', 'heathrow', 'new', 'york', 'paid', 'prebook', 'seat', 'wife', 'nervous', 'flyer', 'like', 'window', 'seat', 'even', 'left', 'ba', 'changed', 'seat', 'middle', 'aisle', 'without', 'notifying', 'u', 'luckily', 'spotted', 'booking', 'portal', 'changed', 'back', 'window', 'seat', 'cut', 'long', 'story', 'short', 'return', 'journey', 'moved', 'middle', 'aisle', 'seat', 'even', 'though', 'aircraft', 'upgraded', 'jumbo', 'complaining', 'airport', 'told', 'flight', 'fully', 'booked', 'complain', 'got', 'back', 'home', 'would', 'get', 'refund', 'told', 'always', 'returning', 'back', 'uk', 'christmas', 'eve', 'contacted', 'customer', 'service', 'told', 'would', 'receive', 'refund', 'took', 'customer', 'service', 'operator', 'name', 'id', 'number', 'refund', 'completed', 'online', 'complaint', 'form', 'received', 'acknowledgment', 'nothing', 'happened', 'wrote', 'chief', 'executive', 'acknowledgement', 'nothing', 'wrote', 'refund', 'department', 'acknowledgement', 'nothing', 'chased', 'customer', 'service', 'told', 'refund', 'department', 'busy', 'never', 'fly', 'ba', 'quote', 'british', 'airway', 'customer', 'service', 'response', 'completely', 'understand', 'youre', 'unhappy', 'didnt', 'get', 'preferred', 'seat', 'apologise', 'inconvenience', 'caused', 'hope', 'welcome', 'travel', 'companion', 'board', 'soon', 'response', 'dont', 'think']",negative
"['unverified', 'flew', 'british', 'airway', 'economy', 'tampa', 'athens', 'back', 'via', 'london', 'gatwick', 'outbound', 'london', 'heathrow', 'inbound', 'boeing', 'outbound', 'bit', 'scruffy', 'overall', 'good', 'experience', 'new', 'ife', 'installed', 'inbound', 'aircraft', 'moving', 'map', 'inoperable', 'seemed', 'loaded', 'movie', 'tv', 'option', 'crew', 'excellent', 'flight', 'continue', 'favor', 'ba', 'long', 'trip', 'really', 'work', 'hard', 'seat', 'rest', 'come', 'way', 'annoyance', 'sure', 'like', 'new', 'charge', 'food', 'european', 'leg', 'gbp', 'steep', 'coffee', 'tea', 'plastic', 'cup']",positive
"['verified', 'review', 'hong', 'kong', 'london', 'business', 'class', 'like', 'upper', 'deck', 'cabin', 'preferred', 'seat', 'complete', 'privacy', 'food', 'adequate', 'large', 'quantity', 'though', 'superior', 'quality', 'drink', 'served', 'generously', 'good', 'arrival', 'lounge', 'lhr', 'necessity', 'flight', 'arrives']",positive
"['verified', 'review', 'mother', 'year', 'old', 'well', 'booked', 'business', 'class', 'ticket', 'ba', 'istanbul', 'th', 'jan', 'requested', 'disabled', 'person', 'assistance', 'mother', 'flight', 'got', 'cancelled', 'due', 'bad', 'weather', 'ist', 'understood', 'tried', 'reschedule', 'flight', 'faced', 'mess', 'nightmare', 'staff', 'know', 'istanbul', 'airport', 'shut', 'due', 'snow', 'nearly', 'got', 'rebooked', 'flight', 'munich', 'refused', 'ba', 'ticketing', 'agent', 'know', 'turkish', 'incoming', 'flight', 'munich', 'cancelled', 'show', 'look', 'web', 'making', 'u', 'travel', 'munich', 'would', 'got', 'stranded', 'total', 'stranded', 'heathrow', 'hour', 'managed', 'fly', 'istanbul', 'via', 'athens', 'aegean', 'airline', 'next', 'day', 'athens', 'delayed', 'nearly', 'hour', 'finally', 'got', 'option', 'travel', 'via', 'athens', 'go', 'collect', 'luggage', 'asked', 'prearranged', 'assistance', 'mother', 'told', 'assistance', 'available', 'due', 'fact', 'many', 'people', 'needed', 'help', 'walk', 'long', 'distance', 'back', 'immigration', 'ba', 'lounge', 'went', 'marked', 'luggage', 'desk', 'club', 'word', 'told', 'go', 'alone', 'collect', 'luggage', 'nearly', 'piece', 'luggage', 'flight', 'cancelled', 'asked', 'transport', 'train', 'offered', 'link', 'terminal', 'take', 'taxi', 'cost', 'get', 'asked', 'refund', 'part', 'ticket', 'received', 'general', 'reply', 'without', 'joy', 'british', 'airway', 'need', 'look', 'around', 'learn', 'airline', 'surprised', 'standard', 'aegean', 'airline', 'pleasant', 'staff', 'clean', 'aircraft', 'comfort', 'seat', 'quality', 'food', 'missing', 'ba']",negative
"['verified', 'review', 'london', 'heathrow', 'berlin', 'tegel', 'good', 'flight', 'food', 'good', 'shorthaul', 'flight', 'business', 'class', 'note', 'longer', 'free', 'snack', 'drink', 'economy', 'sell', 'm', 'stuff', 'question', 'whether', 'worth', 'flying', 'business', 'shorthaul', 'one', 'long', 'haul', 'segment', 'expect', 'nothing', 'turn', 'exceed', 'expectation']",positive
"['unverified', 'gatwick', 'salzburg', 'return', 'business', 'class', 'pleasant', 'flight', 'flight', 'arriving', 'early', 'flight', 'early', 'morning', 'hot', 'breakfast', 'provided', 'champagne', 'flight', 'back', 'afternoon', 'tea', 'provided', 'rather', 'lunch', 'odd', 'flight', 'leaving', 'local', 'time']",positive
"['unverified', 'gatwick', 'barbados', 'outbound', 'th', 'january', 'returning', 'nd', 'february', 'many', 'year', 'travelling', 'many', 'part', 'world', 'last', 'flight', 'eye', 'opener', 'see', 'bean', 'counter', 'ruin', 'airline', 'reputation', 'please', 'british', 'airway', 'need', 'improve']",positive
"['unverified', 'bordeaux', 'london', 'gatwick', 'former', 'executive', 'gold', 'card', 'holder', 'year', 'running', 'long', 'haul', 'travel', 'stopped', 'due', 'change', 'job', 'sadly', 'lost', 'status', 'back', 'blue', 'started', 'flying', 'british', 'airway', 'recently', 'bordeaux', 'gatwick', 'route', 'served', 'replaced', 'modern', 'surprise', 'cabin', 'look', 'nice', 'although', 'leg', 'room', 'seems', 'reduced', 'ryanair', 'pleasant', 'feeling', 'sadly', 'discovered', 'one', 'pay', 'wine', 'food', 'board', 'economy', 'wine', 'good', 'wine', 'trade', 'professional', 'food', 'm', 'concept', 'dont', 'get', 'm', 'supply', 'wine', 'year', 'ago', 'selection', 'process', 'british', 'airway', 'different', 'wine', 'great', 'overall', 'flight', 'gatwick', 'enjoyable', 'crew', 'professional', 'hardly', 'expensive', 'easyjet', 'route', 'next', 'ba', 'trip', 'february', 'th', 'time', 'shanghai', 'concerned', 'though', 'read', 'generally', 'appalling', 'comment', 'ba', 'long', 'haul', 'route', 'various', 'traveller', 'worry', 'expect', 'forthcoming', 'flight', 'economy', 'hope', 'ba', 'taking', 'comment', 'onboard', 'seriously']",positive
"['unverified', 'london', 'heathrow', 'san', 'francisco', 'return', 'upgraded', 'premium', 'economy', 'business', 'outward', 'leg', 'business', 'booked', 'return', 'leg', 'super', 'plane', 'spacious', 'comfortable', 'clean', 'entertainment', 'screen', 'much', 'bigger', 'older', 'flight', 'good', 'attentive', 'friendly', 'cabin', 'crew', 'excellent', 'food', 'complaint', 'inbound', 'flight', 'minute', 'past', 'scheduled', 'time', 'sufficient', 'miss', 'connecting', 'flight', 'ba', 'never', 'book', 'connection', 'tight', 'schedule', 'problem', 'compounded', 'disinterested', 'ground', 'staff', 'especially', 'ba', 'manager', 'interested', 'continuing', 'conversation', 'colleague', 'assisting', 'passenger', 'helping', 'pay', 'wage']",positive
"['verified', 'review', 'aberdeen', 'paris', 'via', 'london', 'heathrow', 'british', 'airway', 'stooped', 'lowest', 'level', 'penury', 'introducing', 'wellmarketed', 'poorly', 'executed', 'scheme', 'tieup', 'catering', 'european', 'domestic', 'route', 'ba', 'passenger', 'remain', 'thirsty', 'even', 'hr', 'flight', 'far', 'europe', 'destination', 'without', 'credit', 'debit', 'card', 'leave', 'alone', 'complimentary', 'drink', 'even', 'cup', 'water', 'charged', 'cash', 'accepted', 'stooped', 'lowest', 'level', 'customer', 'service', 'renowned', 'airline', 'evaluate', 'option', 'travelling', 'ba', 'domestic', 'european', 'route', 'although', 'bronze', 'member']",negative
"['verified', 'review', 'london', 'heathrow', 'copenhagen', 'first', 'time', 'experiencing', 'british', 'airway', 'buyonboard', 'service', 'must', 'brand', 'suicide', 'worst', 'ba', 'go', 'fullservice', 'carrier', 'low', 'cost', 'overnight', 'astounding', 'brand', 'cheapened', 'offering', 'wasnt', 'gourmet', 'least', 'could', 'pas', 'time', 'tea', 'biscuit', 'cant', 'even', 'get', 'hot', 'water', 'free', 'even', 'sa', 'offer', 'complimentary', 'coffee', 'cease', 'amaze', 'taken', 'away', 'british', 'airway', 'every', 'single', 'class', 'travel', 'yet', 'dont', 'see', 'decrease', 'ticket', 'price', 'positive', 'flight', 'time', 'crew', 'friendly', 'feel', 'must', 'complete', 'embarrassment']",positive
"['verified', 'review', 'london', 'heathrow', 'washington', 'dulles', 'first', 'long', 'haul', 'flight', 'british', 'airway', 'flight', 'time', 'quite', 'new', 'spotless', 'aircraft', 'friendly', 'efficient', 'cabin', 'crew', 'descent', 'lunch', 'followed', 'snack', 'served', 'hour', 'prior', 'landing', 'good', 'choice', 'drink', 'soft', 'drink', 'informative', 'cockpit', 'crew', 'wide', 'choice', 'ife', 'con', 'limited', 'legroom', 'economy', 'additionally', 'limited', 'electronix', 'box', 'beneath', 'seat', 'overall', 'impressed', 'decent', 'value', 'money', 'paid', 'would', 'definitely', 'fly', 'ba']",positive
"['verified', 'review', 'heathrow', 'hong', 'kong', 'business', 'class', 'rd', 'january', 'part', 'holiday', 'new', 'zealand', 'also', 'involving', 'flight', 'cathay', 'pacific', 'malaysia', 'airline', 'flight', 'hong', 'kong', 'british', 'airway', 'showed', 'bad', 'british', 'airway', 'far', 'fallen', 'behind', 'airline', 'continual', 'penny', 'pinching', 'poor', 'staff', 'attitude', 'evident', 'throughout', 'flight', 'checkin', 'terminal', 'chaotic', 'computer', 'glitch', 'greatly', 'slowed', 'checkin', 'bag', 'drop', 'process', 'ba', 'staff', 'hand', 'assist', 'evidence', 'continually', 'harassed', 'business', 'checkin', 'better', 'still', 'busy', 'ba', 'need', 'speed', 'bag', 'drop', 'urgently', 'airport', 'allow', 'print', 'baggage', 'label', 'take', 'baggage', 'straight', 'loaded', 'onto', 'conveyor', 'belt', 'member', 'staff', 'check', 'weight', 'make', 'sure', 'heavy', 'perfect', 'passenger', 'would', 'considerably', 'speed', 'process', 'vast', 'majority', 'passenger', 'check', 'easily', 'lounge', 'disappointment', 'tired', 'dirty', 'furniture', 'used', 'dish', 'cleared', 'seat', 'number', 'passenger', 'poor', 'food', 'availability', 'great', 'place', 'rest', 'hour', 'journey', 'would', 'concur', 'comment', 'deteriorating', 'standard', 'compare', 'home', 'lounge', 'carrier', 'hong', 'kong', 'kuala', 'lumpur', 'took', 'shower', 'whilst', 'waiting', 'ok', 'flight', 'good', 'cabin', 'crew', 'showed', 'general', 'lack', 'interest', 'throughout', 'flight', 'seemed', 'interested', 'getting', 'meal', 'served', 'disappearing', 'view', 'rest', 'flight', 'time', 'meal', 'service', 'prior', 'landing', 'gone', 'small', 'small', 'touch', 'made', 'flying', 'ba', 'pleasure', 'hanging', 'coat', 'hot', 'towel', 'second', 'round', 'drink', 'nice', 'meal', 'leisurely', 'pace', 'overall', 'feeling', 'well', 'looked', 'comment', 'seat', 'ba', 'justify', 'across', 'business', 'class', 'yingyang', 'seat', 'first', 'introduced', 'revolution', 'lot', 'airline', 'across', 'lot', 'space', 'comfort', 'case', 'dont', 'climb', 'another', 'person', 'get', 'whilst', 'sleeping', 'window', 'seat', 'felt', 'hemmed', 'storage', 'space', 'thing', 'need', 'flight', 'glass', 'tablet', 'computer', 'water', 'bottle', 'etc', 'kept', 'floor', 'crammed', 'side', 'seat', 'sadly', 'ba', 'longer', 'airline', 'choice', 'spent', 'many', 'year', 'international', 'business', 'travel', 'saw', 'union', 'flag', 'tailfin', 'distant', 'airport', 'knew', 'already', 'nearly', 'home', 'saved', 'considerable', 'number', 'avios', 'point', 'retirement', 'using', 'airline', 'within', 'one', 'world', 'alliance', 'possible', 'offer', 'far', 'better', 'product', 'actually', 'look', 'passenger', 'make', 'feel', 'wanted', 'sorry', 'ba', 'youve', 'lost', 'loyalty', 'club', 'world', 'poor', 'also', 'club', 'europe', 'youve', 'lost', 'plot', 'bean', 'counter', 'never', 'thought', 'id', 'say', 'ive', 'joined', 'abba', 'club', 'anybody', 'ba']",positive
